,SubjectID,Condition,Precision,Bias,Sessions,Alphasamples,Betasamples
25,sub_0050,Intero,16.606,-12.643,1,"[-12.49390894 -10.73009268  -9.10478851 -14.05971923 -11.70365298
 -14.69325534  -8.52879141  -7.46896629  -6.47584471 -13.82979196
 -19.633148   -17.59111021 -13.12841235 -10.23740798 -16.61685897
  -9.12400029  -9.27908843  -9.32617735 -10.4699535  -14.9767228
  -9.11009551 -11.96122304 -12.77258544  -8.8685383  -15.06131785
 -17.89206831 -12.46338798 -10.90540079 -13.05153434  -9.81148301
 -13.7411887  -12.71248892 -12.50260066 -10.39232958 -10.05221695
  -8.91058569 -10.94834038 -11.73762226  -9.82238433 -13.76648073]","[14.65572378 14.42068497 11.36460701 13.50762906 16.08901132 17.02027939
 26.38814318 28.13012638 27.51301786 16.27509698 17.76300023 15.31858819
 19.94833198 12.92121534 17.89664401 10.34974986 11.52503222 11.95848921
 14.05312163 17.80055235 17.37853375 14.08936358 14.86596254 18.15597884
 17.50563311 20.01005446 19.93564164 17.94064802 16.15091351 15.80196214
 14.49379965 14.11371839 20.28893499 13.22132695 12.22789461 30.66748546
 29.86801744 26.23751564 24.51995234 21.35699065]"
26,sub_0051,Intero,10.38,-14.114,1,"[-11.5170866  -14.95584281 -13.24651167 -12.34555229 -17.53953754
 -17.55565302 -17.51470152 -15.37331012 -15.27813385 -13.26549125
 -12.30005194 -13.75816522 -13.62918522 -14.28703895 -13.75159054
 -14.96726731 -15.1129795  -13.48501794 -15.20871252 -12.62468688
 -13.60236926 -11.85930958 -15.72573671 -12.85727313 -12.27189297
 -16.24407856 -17.63178973 -13.42915528 -14.40742212 -12.97733896
 -14.25561692 -13.83109594 -15.09012117 -15.44924937 -16.49010512
 -16.57520003 -12.82437863 -11.53214795 -16.31874132 -16.13868164]","[10.38251412  9.14401747  8.89852802  9.09770936 11.25825041 10.87553545
 10.55064918 11.8318536  10.53975241  9.6973251   9.69477769 11.11638432
  9.64198124  9.46253886 12.3535271  12.69764856 12.35827149 11.01589389
  9.9437179   9.54148413 15.19023076 11.74524784 10.70507849 10.3481606
  7.93992645 14.70784735 14.5617114   7.88660381  9.09497407 10.820736
 11.45239834 15.24097937 13.95836258 10.93818294 10.78772165 10.6651563
  8.33182799 12.21732117 10.62501898 10.85632792]"
27,sub_0052,Intero,11.737,19.391,1,"[19.46365443 18.87595732 20.12211177 20.5535013  18.96056082 20.98008451
 22.10779361 19.38377937 20.82109524 24.50254552 23.13311693 17.32441771
 17.13250017 20.87690824 20.98530107 19.69151563 17.54186758 15.95638435
 20.61405699 19.30913799 18.44402118 20.65797904 18.20651164 17.51361722
 15.72691452 15.09175153 20.52881318 20.91078717 18.87391496 17.93013878
 17.43702226 16.31723534 19.10243395 16.23246738 14.78267898 16.4677198
 14.90564612 16.41775376 20.56032831 19.25382857]","[14.1257691  11.8895645   7.69575421 11.67224852 11.68020363 11.91029858
 13.25004098 12.15216949 14.22379795 15.04051988 12.0683693  15.64525221
 15.42870222 10.55825445 10.45664848 10.52364145 14.14743132 15.89465123
  8.547219   13.13374121 10.84609943 11.07851392 11.65987741 10.33206797
 10.30586568 10.09398955  9.41124581 11.3078047   7.0990271   6.19307201
 11.38729282 13.33472863 10.62779497 15.55599615 12.84155626 13.89487031
 16.62076146 11.6576229  10.51784306  8.894755  ]"
28,sub_0055,Intero,15.73,-22.611,1,"[-27.43133832 -28.92435485 -25.25479225 -24.78740918 -24.57565195
 -22.90017958 -22.66356181 -22.85470285 -22.146886   -20.12771009
 -24.01850001 -19.73588151 -20.04265578 -22.8114346  -19.05233203
 -19.05233203 -21.15362504 -23.17526983 -23.01427714 -19.53453514
 -21.03379388 -21.69685213 -21.47916814 -21.55423048 -26.55813904
 -25.01125889 -21.48883565 -23.0054677  -21.38453145 -21.97333162
 -22.29914459 -20.95442498 -22.56847561 -25.44010013 -24.64836017
 -27.65748595 -24.46418037 -25.64030859 -28.00985176 -26.66282355]","[13.31443141 20.00920621 15.12890817 14.59195673 14.67444171 15.00972581
 12.52222403 15.58893275 18.04754426 14.46603406 16.58266011 14.81255356
 14.05368739 17.53066343 12.2623714  12.2623714  12.7833174  11.70492579
 12.23017433 22.210018   12.24297035 12.54183544 15.60230976 15.58300126
 22.20495667 18.0954981  13.7369996  14.82287168 15.28831737 18.18481131
 13.37521159 24.71173861 25.78352337 12.79645211 15.1624393  15.59612296
 19.30278485 17.91377498 16.55999813 15.24588416]"
29,sub_0056,Intero,6.954,-11.101,1,"[ -7.83862634  -8.96738707 -10.65044661 -10.83770401 -13.70893102
 -12.94244316 -11.98194547 -10.19228721 -14.30774804  -9.2460029
 -10.14002249  -9.63207999 -11.59927777 -10.33137325 -11.30120541
 -11.25483995 -11.13004978  -9.48096523  -9.87470879 -10.03959973
 -10.37959887  -9.82252517 -10.37140995 -11.55347975 -10.60298993
  -9.68566719 -12.99611515 -10.43585658  -9.90866293 -11.65508712
 -12.07686261 -12.06718988 -10.28589767 -11.06883718 -13.12235602
 -11.62279135 -13.6139829  -12.60048605 -13.44244426 -11.08654455]","[ 7.34795176  7.13078101  8.02536492  8.30935201  6.23384265  5.71182971
  8.92964442  5.56402469  4.7004115   7.15850363  7.7255205   7.71058207
  7.28177157  6.87510494  6.75599574  7.06904799  7.08166918  7.57792059
  5.28170942  5.66681401  5.61102061  5.57033238  5.58602766  7.23126474
  6.23510323  7.5930495   4.91562728 10.32591942 10.15314285  4.61058782
  6.02407747  5.81772996  6.29195283  5.51275477  6.08373272 10.13677349
 10.06448226  6.74633704  8.23797033  6.74117492]"
30,sub_0057,Intero,12.529,-20.596,1,"[-20.18885822 -23.11419306 -23.01922386 -23.39292662 -19.62056903
 -19.33947634 -18.08330018 -18.71234931 -18.32444457 -18.62471492
 -20.16000225 -20.23234185 -21.58562505 -21.55126378 -19.288429
 -20.66256594 -20.37466446 -20.92307869 -20.158563   -20.36162496
 -20.2658487  -20.7249262  -19.86572296 -22.56435838 -22.19108761
 -17.56987131 -16.26720993 -18.25911194 -19.54221355 -20.00581573
 -20.8665739  -18.71787008 -20.8556613  -19.33497196 -19.08665944
 -17.8807544  -17.01365324 -20.41584477 -19.25203966 -18.69977017]","[12.77476213 11.41728764 11.18046294 10.6322662   9.31212332 11.4252619
 16.04904452 14.11016592 14.47374365 14.53497715 11.6468064  11.81917781
 14.32583388 10.0745329  13.23225614 13.24775492 13.01138941  9.46680794
  9.09974682 12.25151758 11.53848637 14.06790166  9.93445429 11.63666167
  8.34540452 19.26905282 17.347076   14.74225487 15.73942834 12.04892299
 11.4874134  12.10890876 10.42576986 10.11242101 12.72021605 11.83389281
 11.80303176 10.58938355 11.78445903 12.09198868]"
31,sub_0058,Intero,9.5,-11.759,1,"[-11.45279928 -13.09760954 -12.51354682 -12.30083174 -10.85567406
 -10.32718656  -9.79981783  -9.63783372 -10.20257736 -13.27540868
 -13.74356414 -10.25169354 -12.83825356 -10.91134346 -12.94147508
 -11.17276724 -10.81279362 -12.9683862  -14.81321576 -14.81321576
 -13.00525482  -9.12490874  -8.98093854 -14.29261989 -12.00855536
 -12.06281669 -11.00113174 -12.57334891 -10.76500893 -12.57365147
 -13.06932806  -7.46018394  -7.67884627 -12.94683242  -9.89682769
 -10.53398909 -13.65957679 -10.16393405 -13.07375552 -10.41933661]","[ 9.19177276  9.2550815   9.31247087  8.89158197  8.96234967  8.07013142
  8.29655421  6.9946583   7.77505526  7.22235891 11.20955531  7.5528079
  5.30860897  9.53444916  7.76037587  5.71262681  5.51172416 10.10981368
  8.67494103  8.67494103 11.85984967  8.2442244   7.76191063 13.21186636
  7.2275897   7.0272846   9.4173757   7.50036549  8.98053246  9.16573434
  5.95985759 15.59283875 18.02734603  4.60994384  9.75555904  8.46195495
  8.58582307  7.34867858  8.21457211  6.66243608]"
32,sub_0059,Intero,6.621,-7.287,1,"[ -9.81414268  -9.56648353  -9.18365395  -5.23168491  -9.40959696
  -6.78901658  -6.9489763   -6.54295349  -5.99130803 -11.21033194
  -6.0181187   -8.61338878  -7.72551383  -7.30296267  -9.96545865
  -5.47891905  -6.9529716   -6.57204804  -7.75222797  -6.8733595
  -6.258518    -7.39992957 -10.60438804 -11.36412697 -11.81659348
  -7.72323753  -7.34651277  -6.67705228  -6.51643196  -7.16678319
  -7.03267435  -7.21064504  -7.59790994  -6.88008779  -5.08307065
  -7.17710534  -4.90687765  -5.26068527  -6.16148927  -5.72731997]","[ 9.89892441  7.49456746  9.21249655  3.96849206  8.93453524  9.80769599
  4.94369314  5.33081899  3.76680498  8.97767462  4.1799281   9.26037639
  6.61027226  6.49282956  7.30872734  5.55483226  8.75142986  5.44058686
  5.98959908  7.525772    7.19783069  7.25640479  8.54748768  9.57020833
 11.21623865  6.18157124  6.59947319  6.02091618  6.67975795  6.66860026
  5.4225515   5.13595538  6.08093094  5.69690011  8.06151296  3.76111435
  3.69520727  3.71045304  3.65979323  4.38054591]"
33,sub_0060,Intero,14.708,-37.812,1,"[-39.95020476 -39.13506387 -39.49660804 -39.42185698 -39.49022989
 -38.20712983 -36.48436747 -34.36618448 -37.3516703  -37.9085269
 -39.87848229 -39.59081808 -39.31344333 -36.75686439 -37.48401964
 -38.46499579 -38.84688897 -39.17011526 -37.90934026 -35.53229785
 -34.88131553 -38.31091771 -38.27079937 -38.36879033 -36.76717894
 -34.70627895 -35.39520319 -37.99462501 -38.64379364 -37.36026881
 -38.16656328 -37.87607756 -38.25302676 -38.34892255 -39.06956236
 -38.97046847 -38.0238513  -33.88555983 -36.16080769 -36.39929537]","[14.38432874 14.91285193 13.51913452 15.92015034 19.76224838 17.25302708
 14.48306141 14.96203467 14.46896194 13.51266014 13.0508045  13.39652007
 12.80844383 22.32241698 20.52674023 21.26605241 20.15445988 14.53277124
 17.70869981 13.56785472 14.56205665 15.57250986 15.95914825 13.77901901
 17.4986297  16.28193809 14.46017145 13.30327163 13.74136551 14.86247372
 21.20596452 13.62773842 12.10856114 14.06711156 13.52385822 13.79797177
 13.54297662 11.85352605 12.05195136 10.38681466]"
34,sub_0061,Intero,23.835,-4.841,1,"[ -9.46305033   3.03436766  -7.39672848  -6.15192097  -2.60016847
 -12.37702933 -10.04628821  -0.25956823  -8.43692353  -8.94939248
 -11.24210451  -6.37573805  -7.50299051  -3.17726292  -3.78204451
  -6.09627341  -3.14824871  -1.48296684  -0.91869713  -2.27715834
  -6.78116285  -9.73984594  -4.51473652  -4.51473652  -5.70684433
 -10.25177657  -5.49221295  -0.63878064  -9.46126579   8.56206297
 -10.32580593  -6.43903891  -7.22671399  -4.30366909  -9.08162504
  -4.73434297  -7.31102997  -3.19385813  -7.54613909 -12.15423982]","[19.12665427 26.24040274 19.1217579  19.91795835 18.50375174 24.58731071
 23.43683903 24.86078817 37.21568649 26.05933801 15.35350188 18.07510664
 20.22578994 18.38182971 23.83901688 22.0007701  21.96622312 22.27253382
 28.96413226 22.79553788 17.72137916 17.13238979 15.9204329  15.9204329
 17.72513621 23.88113526 19.60537225 21.99015366 25.32684558 30.84416896
 24.89315291 18.4415117  15.8909039  20.50471628 22.1846469  21.93041677
 21.06627753 23.01698744 26.40066915 19.02598517]"
35,sub_0062,Intero,11.34,-20.205,1,"[-22.72876971 -19.42046919 -19.11479055 -19.53725274 -19.7961954
 -21.4638715  -19.75030381 -20.48440889 -19.90017674 -21.08290245
 -19.34114893 -21.68242801 -21.55047873 -20.99910709 -18.80555659
 -19.01229925 -18.47539117 -21.08054755 -19.48253837 -19.07541112
 -19.43239419 -19.84801384 -22.5635425  -18.14236665 -16.65092983
 -18.12822005 -19.19057865 -22.21662137 -19.42052526 -18.62388445
 -19.59011646 -18.75727521 -19.01638645 -22.10839924 -20.00006103
 -18.09165986 -19.41752035 -21.67936562 -22.23901407 -16.98240558]","[ 7.16605499 16.50354139  7.56061212  8.27915357 11.5421549  12.40851192
 11.16183376 10.28950709  9.14347263  9.39876586  5.97256855  8.05270018
  7.22351725  7.50236211 13.81657603 18.75510579 14.46230488  5.86701863
 11.23974999 11.69514196  8.80218569 11.16575447  8.48496335 26.45760864
 21.03142001 13.96981092 12.51872077 12.45709384 12.71606893  9.30768798
  7.79018915  9.33134413  9.34811108  9.36742306  9.46818085 12.35589501
 21.38502392 18.33527706  7.78719584 13.25924943]"
36,sub_0063,Intero,12.51,-7.202,1,"[-6.49888051 -6.56782952 -5.28120739 -7.30712453 -9.08428961 -9.03911399
 -9.28109295 -3.6433045  -4.48444876 -4.58925183 -4.95186945 -8.69021379
 -5.48463965 -4.23725243 -8.97736653 -7.28926439 -7.06297363 -6.75171913
 -6.304413   -6.23505054 -8.57317082 -6.25294955 -8.71714487 -6.80987961
 -7.45359906 -7.01658854 -8.60709409 -9.44974501 -8.11373988 -6.90019583
 -6.88563009 -5.46738328 -4.99268484 -6.19746059 -9.2125664  -8.94294523
 -7.0145949  -6.38369185 -7.77985024 -6.75701859]","[12.19725173 12.03466153 14.12767679 17.57287278 10.53524555 10.38160451
 10.97308397 12.6730492   8.10516556  8.50438732 12.68476424 16.09588849
 11.84668939 17.9812511   9.84890898 23.16619307 24.38458167  6.18707097
  6.61659844 11.31062296 12.53984716 16.0719814   9.70468988 17.21951217
 15.12382001 11.76728503 10.58547064 12.22911711 12.3218216  14.57941239
  7.93798646 14.33586483 14.15078464  8.46087262 24.13454867 22.84223671
  8.42372858  9.47619721  9.968654   10.89024568]"
37,sub_0064,Intero,7.137,-0.398,1,"[-0.69237635  0.16950307 -0.98270889  0.26808126 -1.06610497 -0.59735935
  0.67073443 -0.1567386  -1.51360189  0.41380218 -1.49208075  0.41697108
 -1.17862031 -2.09076618 -0.34091867 -2.21226557  0.47615493  0.43988832
 -1.15555951 -0.73394918  0.04706776  0.33979     3.86364958  3.78468897
  3.73342854 -2.51526771 -0.47552272  1.02749705  1.66273574 -2.03805787
  1.06357731  0.97767991 -0.80134131 -0.7973484   0.03361592 -0.50067147
 -0.00708497 -0.07406114  1.18507845 -1.97635497]","[ 7.27122425  6.86022707  7.88877094  7.83417936  5.45454317  6.03402029
  5.21054945  8.65009838  7.90642884 10.0982251   7.85536509  7.03093778
  8.99140904  7.4529801   5.44562159  7.67104325  7.64604282  6.15126052
  7.92322048  7.72325984  8.47266933 10.26998967 10.10136253 10.21730235
  7.54492199  6.62791635  8.90054735  9.92255731  8.84756748  4.95773139
  7.21096497  6.76500538  7.09006624  5.98159108  5.94180961  5.42689209
  5.68621727  6.33262658  7.76624155  6.26376864]"
38,sub_0065,Intero,14.966,-30.418,1,"[-31.87844918 -32.65723527 -29.25649895 -31.46366817 -32.38577248
 -29.88378578 -30.79904213 -29.17343078 -35.72425561 -34.81861914
 -34.30186219 -33.21204629 -33.13813564 -34.18097092 -34.67538993
 -32.61876207 -31.68765709 -26.36608156 -26.15109496 -27.80225398
 -32.45215253 -33.3877191  -32.28566009 -30.27468856 -31.44908359
 -32.96665984 -31.94742943 -30.4860804  -32.94435496 -32.6220262
 -35.68707195 -34.648134   -33.55188051 -31.81843559 -31.55315906
 -29.05118807 -30.69511623 -33.34200385 -32.7394381  -33.67458607]","[10.28508098 10.13528366 10.46123779 14.87741821 14.87996337 13.56885962
 12.69010548 14.75112129 18.0843612  18.16987445 18.79843769 21.22595064
 19.17222112 23.27266634 23.65719848 10.59041893 10.21889536 23.83176654
 22.16173618 15.8302044  12.38715811 11.20109279 11.19598863 13.94736667
 15.52255611 14.39470097 16.04966135 21.77552849 14.47202895 17.02824441
 30.82869542 26.38185685 15.83088516 14.11798667 14.73276768 13.14343471
 13.5515477  14.73649231 16.35227557 11.2004807 ]"
39,sub_0066,Intero,8.303,-16.497,1,"[-15.98571748 -16.67440366 -16.56107009 -15.1488699  -14.91795136
 -17.49028288 -14.44788273 -18.4833958  -15.78513301 -17.34529394
 -16.89481344 -19.35286295 -13.96349014 -17.33261459 -15.2947186
 -15.54887463 -15.57249725 -18.32126594 -17.48411229 -14.52796438
 -17.08160139 -17.44252923 -18.48161019 -14.94109953 -15.57740931
 -15.9026365  -16.34660298 -16.79609152 -16.77239277 -16.2575958
 -14.41401792 -19.55533532 -19.97762111 -19.44112691 -19.11073238
 -18.63847528 -18.92547166 -19.12883287 -17.503388   -17.46841889]","[ 8.46250864  8.82304572  8.10191626  8.24408563  8.25988381  7.5614159
  9.23718285  8.92717845  7.04976153  8.80593542  8.88999906  8.25370505
  6.57774528  7.63317359  8.75568861  9.76828362  9.54895436  8.6164594
 11.05297468  8.1179626   9.2643226   8.65482494  7.21557291  6.7116362
  7.77624824  7.57373297  6.93077917 10.38202762  6.65630961  9.50659258
 11.09379309  6.18689005  6.80929565  6.79113863  7.2555321   8.73930871
 11.82202879  8.58502894  9.93891777  9.73159655]"
40,sub_0068,Intero,9.453,-2.813,1,"[-2.07493201 -2.53376734 -3.22008188 -5.04631539 -4.58673329 -3.15193608
 -1.32458863 -1.94334522  0.92583209 -1.94159191  1.48473538 -1.07425099
 -3.56298693 -2.53504031 -2.68174553 -0.84092531 -1.87328167 -1.89619444
 -2.55735258 -0.18858387 -1.00886534  0.14319502 -6.96090405 -4.5696769
 -3.75170241 -3.93467782 -2.65748685 -3.0011875  -1.88607298 -2.84453469
 -2.37001463 -1.71589763 -1.46880833 -1.87016297 -5.26634272 -2.38938808
  0.07865076 -3.68806359 -5.00467759 -1.08356031]","[ 7.25386298  5.85446276 12.46807221 11.8690584   8.97602083 10.04854247
  9.96206633 11.44498017 10.62268219  7.37978608  9.01610419  5.59036268
 12.22398682 12.21811723 12.57931628 12.05638986 10.18151475 11.84732263
 10.37209094 11.56662803  9.51097758 10.46162108  9.74097751 13.40955684
 16.44288315  6.9556216  12.02121997 15.56174901  9.82593085  7.12013527
 12.57681566 10.54644708 10.18532039  9.70421308  8.08871021  5.15667345
  7.46261806 10.98826348  7.25936187 11.09362938]"
41,sub_0070,Intero,10.341,10.506,1,"[10.82866286 11.04792246 12.02769781 13.02600009  8.31832423 12.21052841
 13.6434302  11.99357506 12.97795251 11.69156669 10.53342023 12.4048431
  8.67313046 10.2997847  10.67192481 11.58271583 11.8000675   9.36695503
 11.54332835  9.31975112 11.88812813 12.45554078  8.89330481 12.05704203
 10.23844306 12.63388515  9.34983037  9.17105104 13.59262557  8.85405141
 12.69286455 12.78040461 12.13180604  9.18244647 10.43403519 13.50073926
 12.53396658 16.39827469 13.98338717 12.45781052]","[11.74263582 11.50299793 12.4296169   8.93462207  8.95277682 11.75794475
 13.14198805 13.02201843  9.87524392  9.89489615 12.76338107  9.22970221
 10.49052614 10.27424953  8.39481076 12.4811653   8.25847543  7.85784862
  8.69805551 10.26959139  9.75623376 10.18013501  7.81720669 14.23749017
 10.3085024  10.5347699  11.08856438 12.28198781 10.25805199  7.79894904
 10.13849129  8.43354514  8.69799675  9.86979282 13.32382928 15.41146071
 19.89975789 14.6481619  11.05608369 14.97535222]"
42,sub_0071,Intero,9.481,-3.641,1,"[-2.48420633 -1.42876877 -1.18528058 -3.66376952 -5.5463743  -2.58826701
 -3.50024044 -2.52448674 -3.03911053 -4.07966622 -2.55160221 -3.4893788
 -3.36330193 -2.7760093  -3.42022123 -5.04667025 -5.30884611 -1.19347158
 -3.42085088 -3.26208152 -2.28909048 -3.26400532 -3.49464427 -3.18173983
 -3.49882531 -4.2598202  -4.53801627 -4.61841613 -5.00893916 -4.49737835
 -4.32962686 -0.35581899 -0.26755726 -0.90931493 -0.87832016 -5.91484461
 -0.67542905 -5.09371397 -2.40889173 -3.86678498]","[ 9.29831865  8.66923722  8.23269783  7.26333147  7.07122206  9.22554245
  6.3400334   6.36940581  9.18036959  8.21526414  6.44453543  6.92718482
  6.18315308  7.67416495  7.04195307  8.18763725  7.75388593  9.6346338
  7.98064052  7.51970908  9.79167356  8.0792189   7.54077134 10.70992828
  7.50331848  5.82344045  5.87390404  8.50204328  9.92466709 10.68636379
  7.60849389 14.06278031 19.87029539 18.32029073 14.65709212  6.60688363
  9.54578897 11.95915934 12.71419449 12.88254736]"
43,sub_0072,Intero,7.621,-10.379,1,"[-12.74575553  -9.02487337 -11.8051499  -10.37472413 -12.26223224
  -7.87822462 -10.82339363  -9.74138365 -13.05985793 -11.33790988
  -9.4449714   -9.84458309 -10.45722601 -13.29897054 -13.12604196
  -9.58006049 -10.33159793  -9.88606421  -7.89880188  -8.8117298
 -11.84029239 -10.31341882  -9.34985342 -11.70180672 -10.95623872
 -12.23085529 -10.28517869  -7.70648915  -8.06842754 -12.07139453
 -12.9548296  -11.42290924  -8.96630104 -11.46186509 -10.7908514
  -8.7705004   -8.92774587 -11.9282673   -7.70816214  -8.39836562]","[ 7.93235468  8.80142202  8.85060379  7.2354872   7.29820345  6.93734324
  7.9219337   6.5423456   7.45282121  9.21446241  7.93014514  5.01379503
  8.25982185  6.86489446  6.92269952 10.61867909  4.88235809  4.58020733
  5.50101567  5.75430119  8.45117124  6.33683085  6.61779351  5.23942826
  8.26658101  7.17896262  6.97406362  7.25119985  7.23895247  7.36927956
  7.13967186  8.33548074  5.8379621   9.1085464   5.7479852   9.4902898
  9.47645744  6.38280333  5.10558145  5.35688337]"
